PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;BCR-09;Establish, document, approve, communicate, apply, evaluate and maintain a disaster response plan to recover from natural and man-made disasters. Update the plan at least annually or upon significant changes.;Business Continuity Management and Operational Resilience;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['A1.2', 'CC3.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.8', '5.2.9', '1.6.1', '1.6.2', '1.6.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['BC1.4', 'BC2.1', 'BC2.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.29', '27001: A.5.30', '27002: 5.29', '27002: 5.30']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CP-2(1)', 'CP-2(2)', 'CP-2(3)', 'CP-2(5)', 'CP-2(6)', 'CP-2(7)', 'CP-2(8)', 'PE-13', 'PE-13(1)', 'PE-13(2)', 'PE-13(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-9', 'PR.IP-10', 'RC.IM-1', 'RC.IM-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.IM-04']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;GRC-05;Develop and implement an Information Security Program, which includes programs for all the relevant domains of the CCM.;Governance, Risk and Compliance;No;Shared;Shared;Shared;[{'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-04']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['14.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SG2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 4.3']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PM-1', 'PM-3', 'PM-14', 'PL-2', 'PM-18', 'PM-31']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['12.4.1', 'A.3.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['12.4.1', 'A3.1.1']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;IVS-09;Define, implement and evaluate processes, procedures and defense-in-depth techniques for protection, detection, and timely response to network-based attacks.;Infrastructure & Virtualization Security;Yes;Shared;Shared;CSP-Owned;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.6', 'CC6.8', 'CC7.1', 'CC7.2', 'CC7.5']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IVS-13']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['13.3', '13.8']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.3', '5.2.4', '5.2.5', '5.2.7', '5.3.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['NC1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1', '27001: 6.2', '27001: A.14.1.2', '27002: 14.1.2', '27017: 14.1.2', '27001: A.11.1.4', '27002: 11.1.4', '27017: 11.1.4', '27018: 16.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1', '27001: 6.2', '27001: A.5.24', '27001: A.5.26', '27001: A.8.8', '27001: A.8.16', '27001: A.8.20', '27001: A.8.21', '27001: A.8.22', '27001: A.8.26', '27002: 8.8 (i)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PL-8', 'PL-8(1)', 'SC-5', 'SC-5(1)', 'SC-5(3)', 'SC-7', 'SC-7(13)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-1', 'DE.DP-1', 'DE.CM-1', 'DE.CM-7', 'PR.AC-5', 'RS.MI-2', 'PR.DS-2', 'RS.RP-1']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'DE.CM-01', 'PR.IR-01', 'RS.MA-01', 'RS.MI-01', 'RS.MI-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.6', '1.1', '1.2', '1.3', '1.5', '12.10.5']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['1.1.1', '1.3.1', '1.3.2', '1.3.3', '1.4.1', '1.4.2', '1.4.3', '1.4.4', '1.4.5', '1.5.1', '12.10.1']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;LOG-03;Identify and monitor security-related events within applications and the underlying infrastructure. Define and implement a system to generate alerts to responsible stakeholders based on such events and corresponding metrics.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.8', 'CC7.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['SEF-03', 'SEF-05']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.5']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.4', '5.2.7', '1.6.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2', 'TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.1', '27002: 12.4.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.28', '27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-5', 'AU-5(2)', 'AU-13']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-1', 'DE.AE-2', 'DE.AE-3', 'DE.AE-5', 'DE.CM-1', 'DE.CM-2', 'DE.CM-3', 'DE.CM-4', 'DE.CM-5', 'DE.CM-6', 'DE.CM-7', 'DE.DP-1', 'DE.DP-4', 'DE.AE-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-04', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.2.1', '10.2.2', '10.4.1.1', '10.4.2.1', '10.4.3']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;LOG-13;Define, implement and evaluate processes, procedures and technical measures for the reporting of anomalies and failures of the monitoring system and provide immediate notification to the accountable party.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC2.3', 'CC7.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['SEF-03']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.16.1.1', '27002: 16.1.1', '27001: A.16.1.2', '27017: 16.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.24', '27001: A.6.8', '27002: 6.8 (g)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-5', 'AU-5(2)', 'AU-6', 'AU-6(3)', 'AU-6(4)', 'AU-6(5)', 'AU-16']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.DP-3', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-04', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.3', '10.7.1', '10.7.2', '10.7.3']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;SEF-03;'Establish, document, approve, communicate, apply, evaluate and maintain a security incident response plan, which includes but is not limited to: relevant internal departments, impacted CSCs, and other business critical relationships (such as supply-chain) that may be impacted.';Security Incident Management, E-Discovery, & Cloud Forensics;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2', 'CC7.3', 'CC7.4']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['BCR-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['17.2', '17.4']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.2', '1.6.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 5.2', '27001: 7.3', '27001: 7.4', '27001: 7.5', '27001: A.16.1.5', '27002: 16.1.5', '27017: 16.1.5', '27017: CLD.12.1.5', '27018: 16.1.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 5.2', '27001: 7.3', '27001: 7.4', '27001: 7.5', '27001: A.5.26', '27002: 5.26 (e,f)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['IR-1', 'IR-2', 'IR-2(1)-(3)', 'IR-3', 'IR-3(1)-(3)', 'IR-4', 'IR-4(1)-(15)', 'IR-5', 'IR-5(1)', 'IR-6', 'IR-6(1)-(3)', 'IR-7', 'IR-7(1)', 'IR-7(2)', 'IR-8', 'IR-8(1)', 'IR-9', 'IR-9(1)-(4)', 'PM-12']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['RS.CO-1', 'RS.CO-4', 'ID.AM-6', 'ID.GV-2', 'ID.SC-5', 'PR.IP-9', 'PR.IP10']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AT-01', 'PR.AT-02', 'RS.MA-01', 'GV.SC-08', 'ID.IM-02', 'ID.IM-04', 'RC.RP-01']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['12.1', '12.10.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['12.10.1', '12.10.5']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;SEF-06;Define, implement and evaluate processes, procedures and technical measures supporting business processes to triage security-related events.;Security Incident Management, E-Discovery, & Cloud Forensics;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['SEF-02']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.16.1.4', '27002: 16.1.4', '27017: 16.1.4', '27018: 16.1.4', '27001: A.16.1.5', '27002: 16.1.5', '27017: 16.1.5', '27018: 16.1.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.25']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CA-7', 'CA-7(3)', 'CA-7(4)', 'CA-7(5)', 'CA-7(6)', 'IR-4', 'IR-4(1)', 'IR-4(3)', 'IR-4(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-1', 'DE.AE-2', 'DE.AE-4', 'RS.RP-1', 'RS.AN-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['RS.MA-02', 'RS.MA-03', 'RS.AN-03', 'DE.AE-02', 'DE.AE-04', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'RS.MI-02', 'RC.RP-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['12.5.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['12.10.1']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;TVM-02;Establish, document, approve, communicate, apply, evaluate and maintain policies and procedures to protect against malware on managed assets. Review and update the policies and procedures at least annually.;Threat & Vulnerability Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC5.3', 'CC6.8']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['TVM-01', 'GRM-06', 'GRM-09']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['9.7', '10.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.1.1', '1.5.1', '5.2.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS1.2', 'TS1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 5.1', '27001: 5.2', '27001: 7.3', '27001: 7.4', '27001: 7.5', '27001: 9.1', '27001: 9.3', '27001: A.5', '27002: 5', '27001: A.12.2.1', '27001: A.6.2.1', '27002: 6.2.1 (h)', '27001: A.6.2.2', '27002: 6.2.2 (j)', '27001: A.7.2.2', '27002: 7.2.2 (d)', '27001: A.10.1.1', '27002: 10.1.1 (g)', '27001: A.13.2.1', '27002: 13.2.1 (b)', '27001: A.15.1.2', '27017: 15.1.2', '27001: A.12.2.1', '27002: 12.2.1 (a),(d)', '27017: CLD.9.5.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 5.1', '27001: 5.2', '27001: 7.3', '27001: 7.4', '27001: 7.5', '27001: 9.1', '27001: 9.3', '27001: A.5.1', '27001: A.5.4', '27001: A.5.7', '27001: A.5.37', '27001: A.8.7', '27002: 5.7 (b)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['RA-3', 'RA-3(3)', 'RA-5', 'RA-5(3)', 'RA-5(5)', 'SI-3', 'SI-3(4)', 'SI-3(10)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.GV-1', 'DE.CM-4', 'DE.CM-5']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.PO-01', 'GV.PO-02', 'ID.IM-03', 'DE.CM-01', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.4', '12.1', '12.1.1', '12.3.1', '12.5.1', '12.11']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['12.1.1', '12.1.2', '5.1.1', '5.3.2.1']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-04 03:44:37.699268;TVM-04;Define, implement and evaluate processes, procedures and technical measures to update detection tools, threat signatures, and indicators of compromise on a weekly, or more frequent basis.;Threat & Vulnerability Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['No mapping']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['10.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS1.3', 'TS1.4', 'TM1.3', 'TM1.4', 'IM1.5']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1.3', '27001: A.5.1.1', '27002: 5.1.1 (h)', '27001: A.12.6.1', '27002: 12.6.1 (b),(c)']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1.3', '27001: A.5.1', '27001: A.8.8', '27001: A.8.15', '27001: A.8.16', '27002: 5.1', '27002: 5.37', '27002: 8.8', '27002: 8.15 (d)', '27002: 8.16 (d,e)', '27002: 8.31 2nd (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-7', 'CM-7(4)', 'RA-3', 'RA-3(3)', 'RA-5(2)', 'SA-10', 'SA-10(5)', 'SA-11', 'SA-11(2)', 'SI-2', 'SI-2(4)', 'SI-3', 'SI-3(4)', 'SI-4', 'SI-4(9)', 'SI-4(24)', 'SI-8', 'SI-8(2)', 'SI-8(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.DP-5', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-02', 'ID.RA-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.2', '5.2a', '5.2b', '5.2c']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['5.3.1']}];FAIL;Defender plan Defender for Servers from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is set to OFF (pricing tier not standard).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/providers/Microsoft.Security/pricings/VirtualMachines;Defender plan Servers;defender_ensure_defender_for_server_is_on;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
