PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_FUNCTION;REQUIREMENTS_ATTRIBUTES_ASSETTYPE;REQUIREMENTS_ATTRIBUTES_IMPLEMENTATIONGROUPS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;6.3;Require all externally-exposed enterprise or third-party applications to enforce MFA, where supported. Enforcing MFA through a directory service or SSO provider is a satisfactory implementation of this Safeguard.;6. Access Control Management;Protect;Users;IG1 | IG2 | IG3;FAIL;User Alex does not have any type of MFA enabled.;arn:aws:iam::735291151388:user/Alex;Alex;iam_user_hardware_mfa_enabled;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;6.3;Require all externally-exposed enterprise or third-party applications to enforce MFA, where supported. Enforcing MFA through a directory service or SSO provider is a satisfactory implementation of this Safeguard.;6. Access Control Management;Protect;Users;IG1 | IG2 | IG3;PASS;User Alex does not have Console Password enabled.;arn:aws:iam::735291151388:user/Alex;Alex;iam_user_mfa_enabled_console_access;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;6.8;Define and maintain role-based access control, through determining and documenting the access rights necessary for each role within the enterprise to successfully carry out its assigned duties. Perform access control reviews of enterprise assets to validate that all privileges are authorized, on a recurring schedule at a minimum annually, or more frequently.;6. Access Control Management;Govern;Users;IG3;FAIL;User Alex has long lived credentials with access to other services than IAM or STS.;arn:aws:iam::735291151388:user/Alex;Alex;iam_user_with_temporary_credentials;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;13.4;Perform traffic filtering between network segments, where appropriate.;13. Network Monitoring and Defense;Protect;Network;IG2 | IG3;FAIL;VPC cloudguardian-vpc does not have Network Firewall enabled.;arn:aws:ec2:ap-south-1:735291151388:vpc/vpc-056acc9b951114346;vpc-056acc9b951114346;networkfirewall_in_all_vpc;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;13.8;Deploy a network intrusion prevention solution, where appropriate. Example implementations include the use of a Network Intrusion Prevention System (NIPS) or equivalent CSP service.;13. Network Monitoring and Defense;Protect;Network;IG3;FAIL;VPC cloudguardian-vpc does not have Network Firewall enabled.;arn:aws:ec2:ap-south-1:735291151388:vpc/vpc-056acc9b951114346;vpc-056acc9b951114346;networkfirewall_in_all_vpc;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;11.2;Perform automated backups of in-scope enterprise assets. Run backups weekly, or more frequently, based on the sensitivity of the data.;11. Data Recovery;Recover;Data;IG1 | IG2 | IG3;FAIL;RDS Instance cloudguardian-db does not have backup enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_backup_enabled;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;4.7;Manage default accounts on enterprise assets and software, such as root, administrator, and other pre-configured vendor accounts. Example implementations can include: disabling default accounts or making them unusable.;4. Secure Configuration of Enterprise Assets and Software;Protect;Users;IG1 | IG2 | IG3;FAIL;RDS Instance cloudguardian-db is using the default master username.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_default_admin;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;2.2;Ensure that only currently supported software is designated as authorized in the software inventory for enterprise assets. If software is unsupported, yet necessary for the fulfillment of the enterprise's mission, document an exception detailing mitigating controls and residual risk acceptance. For any unsupported software without an exception documentation, designate as unauthorized. Review the software list to verify software support at least monthly, or more frequently.;2. Inventory and Control of Software Assets;Identify;Software;IG1 | IG2 | IG3;PASS;RDS instance cloudguardian-db is not using a deprecated engine mysql with version 8.0.46.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_deprecated_engine_version;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;6.7;Centralize access control for all enterprise assets through a directory service or SSO provider, where supported.;6. Access Control Management;Protect;Users;IG2 | IG3;FAIL;RDS Instance cloudguardian-db does not have IAM authentication enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_iam_authentication_enabled;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;12.2;Design and maintain a secure network architecture. A secure network architecture must address segmentation, least privilege, and availability, at a minimum. Example implementations may include documentation, policy, and design components.;12. Network Infrastructure Management;Protect;Network;IG2 | IG3;PASS;RDS Instance cloudguardian-db is deployed in a VPC vpc-056acc9b951114346.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_inside_vpc;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;8.2;Collect audit logs. Ensure that logging, per the enterprise's audit log management process, has been enabled across enterprise assets.;8. Audit Log Management;Detect;Data;IG1 | IG2 | IG3;FAIL;RDS Instance cloudguardian-db does not have CloudWatch Logs enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_integration_cloudwatch_logs;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;7.4;Perform application updates on enterprise assets through automated patch management on a monthly, or more frequent, basis.;7. Continuous Vulnerability Management;Protect;Software;IG1 | IG2 | IG3;PASS;RDS Instance cloudguardian-db has minor version upgrade enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_minor_version_upgrade_enabled;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;12.2;Design and maintain a secure network architecture. A secure network architecture must address segmentation, least privilege, and availability, at a minimum. Example implementations may include documentation, policy, and design components.;12. Network Infrastructure Management;Protect;Network;IG2 | IG3;FAIL;RDS Instance cloudguardian-db is set as publicly accessible and security group cloudguardian-rds-sg (sg-0be0be5f1a7d28519) has mysql port 3306 open to the Internet at endpoint cloudguardian-db.cxuyey2k27jg.ap-south-1.rds.amazonaws.com in a public subnet subnet-06415df4407c53071.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_no_public_access;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;11.2;Perform automated backups of in-scope enterprise assets. Run backups weekly, or more frequently, based on the sensitivity of the data.;11. Data Recovery;Recover;Data;IG1 | IG2 | IG3;FAIL;RDS Instance cloudguardian-db is not protected by a backup plan.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_protected_by_backup_plan;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.11;Encrypt sensitive data at rest on servers, applications, and databases. Storage-layer encryption, also known as server-side encryption, meets the minimum requirement of this Safeguard. Additional encryption methods may include application-layer encryption, also known as client-side encryption, where access to the data storage device(s) does not permit access to the plain-text data.;3. Data Protection;Protect;Data;IG2 | IG3;FAIL;RDS Instance cloudguardian-db is not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_storage_encrypted;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.10;Encrypt sensitive data in transit. Example implementations can include: Transport Layer Security (TLS) and Open Secure Shell (OpenSSH).;3. Data Protection;Protect;Data;IG2 | IG3;FAIL;RDS Instance cloudguardian-db connections are not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_transport_encrypted;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;1.1;Establish and maintain an accurate, detailed, and up-to-date inventory of all enterprise assets with the potential to store or process data, to include: end-user devices (including portable and mobile), network devices, non-computing/IoT devices, and servers. Ensure the inventory records the network address (if static), hardware address, machine name, enterprise asset owner, department for each asset, and whether the asset has been approved to connect to the network. For mobile end-user devices, MDM type tools can support this process, where appropriate. This inventory includes assets connected to the infrastructure physically, virtually, remotely, and those within cloud environments. Additionally, it includes assets that are regularly connected to the enterprise's network infrastructure, even if they are not under control of the enterprise. Review and update the inventory of all enterprise assets bi-annually, or more frequently.;1. Inventory and Control of Enterprise Assets;Identify;Devices;IG1 | IG2 | IG3;PASS;Resource Explorer Indexes found: 3.;arn:aws:resource-explorer-2:ap-south-1:735291151388:index/8c58e2b2-3e65-4e38-a110-d7997f9da0c9;735291151388;resourceexplorer2_indexes_found;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;FAIL;Block Public Access is not configured for the account 735291151388.;arn:aws:s3:ap-south-1:735291151388:account;735291151388;s3_account_level_public_access_blocks;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has bucket ACLs disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_acl_prohibited;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has a bucket policy but it does not allow cross account access.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_cross_account_access;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;11.4;Establish and maintain an isolated instance of recovery data. Example implementations include, version controlling backup destinations through offline, cloud, or off-site systems or services.;11. Data Recovery;Recover;Data;IG1 | IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 does not have correct cross region replication configuration.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_cross_region_replication;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.11;Encrypt sensitive data at rest on servers, applications, and databases. Storage-layer encryption, also known as server-side encryption, meets the minimum requirement of this Safeguard. Additional encryption methods may include application-layer encryption, also known as client-side encryption, where access to the data storage device(s) does not permit access to the plain-text data.;3. Data Protection;Protect;Data;IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_default_encryption;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.11;Encrypt sensitive data at rest on servers, applications, and databases. Storage-layer encryption, also known as server-side encryption, meets the minimum requirement of this Safeguard. Additional encryption methods may include application-layer encryption, also known as client-side encryption, where access to the data storage device(s) does not permit access to the plain-text data.;3. Data Protection;Protect;Data;IG2 | IG3;FAIL;Server Side Encryption is not configured with kms for S3 Bucket cloudguardian-data-c8f4e2a3.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_kms_encryption;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;FAIL;Block Public Access is not configured for the S3 Bucket cloudguardian-data-c8f4e2a3.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_level_public_access_block;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.4;Retain data according to the enterprise's documented data management process. Data retention must include both minimum and maximum timelines.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 does not have a lifecycle configuration enabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_lifecycle_enabled;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;11.3;Protect recovery data with equivalent controls to the original data. Reference encryption or data separation, based on requirements.;11. Data Recovery;Protect;Data;IG1 | IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has MFA Delete disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_no_mfa_delete;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;11.3;Protect recovery data with equivalent controls to the original data. Reference encryption or data separation, based on requirements.;11. Data Recovery;Protect;Data;IG1 | IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has Object Lock disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_object_lock;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;11.2;Perform automated backups of in-scope enterprise assets. Run backups weekly, or more frequently, based on the sensitivity of the data.;11. Data Recovery;Recover;Data;IG1 | IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has versioning disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_object_versioning;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_policy_public_write_access;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 is not public.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_public_access;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 is not publicly listable.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_public_list_acl;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.3;Configure data access control lists based on a user's need to know. Apply data access control lists, also known as access permissions, to local and remote file systems, databases, and applications.;3. Data Protection;Protect;Data;IG1 | IG2 | IG3;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 is not publicly writable.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_public_write_acl;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;3.10;Encrypt sensitive data in transit. Example implementations can include: Transport Layer Security (TLS) and Open Secure Shell (OpenSSH).;3. Data Protection;Protect;Data;IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_secure_transport_policy;False;CIS-Controls;CIS Controls v8.1
aws;The CIS Critical Security Controls (CIS Controls) v8.1 are a prioritized set of Safeguards to mitigate the most prevalent cyber-attacks against systems and networks. They are organized into 18 top-level Controls and mapped to three Implementation Groups (IG1, IG2, IG3). This is a cross-provider mapping of Prowler checks to the CIS Controls Safeguards that can be assessed automatically against cloud and platform configurations.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;8.2;Collect audit logs. Ensure that logging, per the enterprise's audit log management process, has been enabled across enterprise assets.;8. Audit Log Management;Detect;Data;IG1 | IG2 | IG3;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has server access logging disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_server_access_logging_enabled;False;CIS-Controls;CIS Controls v8.1
